gene_id,strand,lost_len,ctrl_len,lost_at_frac,ctrl_at_frac,lost_are_pent,ctrl_are_pent,lost_are_nona,ctrl_are_nona,lost_miR-34a-5p,ctrl_miR-34a-5p,lost_let-7a-5p,ctrl_let-7a-5p,lost_miR-21-5p,ctrl_miR-21-5p,lost_miR-221-3p,ctrl_miR-221-3p,lost_miR-17-5p,ctrl_miR-17-5p,lost_miR-155-5p,ctrl_miR-155-5p,symbol,lost_seed_total,ctrl_seed_total
ENSG00000099974,+,250,250,0.492,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DDTL,0,0
ENSG00000100036,+,27690,27690,0.5015167930660889,0.47573131094257853,39,22,3,5,6,7,2,1,1,0,0,0,12,13,1,1,SLC35E4,22,22
ENSG00000100106,+,23991,23991,0.44783460464340796,0.45392022008253097,25,17,0,2,5,3,0,1,0,1,0,1,9,2,2,2,TRIOBP,16,10
ENSG00000100139,+,512,512,0.484375,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,MICALL1,1,1
ENSG00000100226,+,35233,35233,0.4818494025487469,0.517582947804615,35,34,1,3,10,7,5,6,2,2,0,0,3,15,2,2,GTPBP1,22,32
ENSG00000100292,+,3943,3943,0.4945472990109054,0.48592442302815114,2,9,0,4,1,2,2,0,0,0,0,0,1,1,0,0,HMOX1,4,3
ENSG00000100297,+,20082,20082,0.47435514390996913,0.49113634100189224,13,16,0,5,4,3,2,2,1,0,1,1,3,7,2,0,MCM5,13,13
ENSG00000100473,+,20575,20575,0.6222600243013365,0.580947752126367,56,36,2,0,3,0,0,1,0,1,1,2,8,4,2,2,COCH,14,10
ENSG00000100889,+,10793,10793,0.5535069026220698,0.4619660891318447,23,4,2,0,0,1,0,2,2,0,0,0,3,4,0,0,PCK2,5,7
ENSG00000101247,+,14521,14521,0.6001652778734247,0.6062943323462572,30,36,1,0,0,1,0,0,1,1,0,2,3,3,1,2,NDUFAF5,5,9
ENSG00000101440,+,1716,1716,0.5256410256410257,0.5413752913752914,8,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,ASIP,2,2
ENSG00000102265,+,529,529,0.4555765595463138,0.5519848771266541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIMP1,0,0
ENSG00000102309,+,6079,6079,0.5421944398749794,0.5267313702911663,7,5,2,0,0,0,0,0,0,0,0,1,3,1,0,1,PIN4,3,3
ENSG00000102878,+,1673,1673,0.4028690974297669,0.3927077106993425,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,HSF4,2,0
ENSG00000102962,+,1241,1241,0.5261885576148267,0.45930701047542305,2,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,CCL22,2,0
ENSG00000102970,+,1115,1115,0.4852017937219731,0.4367713004484305,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CCL17,0,2
ENSG00000103351,+,303,303,0.5676567656765676,0.45544554455445546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CLUAP1,1,0
ENSG00000103496,+,9449,9449,0.4677743676579532,0.4838607260027516,1,13,0,5,1,1,0,0,0,0,0,0,6,2,1,0,STX4,8,3
ENSG00000103653,+,212,212,0.5613207547169812,0.4858490566037736,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,CSK,0,0
ENSG00000104671,+,1890,1890,0.562962962962963,0.6079365079365079,9,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,DCTN6,1,0
ENSG00000104691,+,11634,11634,0.566615093690906,0.5611999312360323,11,24,1,1,2,0,0,2,0,0,0,0,5,5,1,0,UBXN8,8,7
ENSG00000105185,+,5266,5266,0.5590581086213445,0.5708317508545385,6,5,1,0,0,0,0,0,0,0,1,0,0,2,0,0,PDCD5,1,2
ENSG00000105866,+,43309,43309,0.609642337620356,0.5845667182340853,114,116,0,17,4,3,3,4,2,2,4,1,5,8,7,5,SP4,25,23
ENSG00000106636,+,11617,11617,0.5287079280364982,0.5342170956357063,24,14,3,0,1,0,0,1,0,1,1,0,2,0,1,2,YKT6,5,4
ENSG00000108671,+,31353,31353,0.57002519695085,0.5670908684974325,57,57,3,4,0,2,5,0,0,0,0,1,9,16,3,5,PSMD11,17,24
ENSG00000108839,+,1935,1935,0.4041343669250646,0.5472868217054263,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ALOX12,0,1
ENSG00000110801,+,23637,23637,0.5281550112112366,0.5240512755425816,47,32,16,3,5,2,2,3,1,0,0,0,12,8,1,1,PSMD9,21,14
ENSG00000110944,+,6322,6322,0.5148687124327744,0.5270484024043024,7,8,0,1,0,1,0,3,0,0,0,0,1,3,1,0,IL23A,2,7
ENSG00000111711,+,7365,7365,0.6475220638153428,0.6482009504412763,21,22,1,0,0,1,2,0,0,0,0,0,3,1,0,1,GOLT1B,5,3
ENSG00000111775,+,1876,1876,0.5490405117270789,0.48933901918976547,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,COX6A1,2,1
ENSG00000111801,+,8516,8516,0.5467355565993424,0.5809065288868013,23,14,0,0,3,1,0,1,2,0,1,2,1,2,0,1,BTN3A3,7,7
ENSG00000111875,+,12417,12417,0.6221309495047113,0.5966819682693082,31,26,0,1,2,0,1,0,0,1,1,1,0,2,0,1,ASF1A,4,5
ENSG00000112110,+,5882,5882,0.588065283917035,0.564773886433186,16,10,1,1,0,0,0,2,1,0,0,0,2,0,1,3,MRPL18,4,5
ENSG00000112245,+,8672,8672,0.6565959409594095,0.5621540590405905,36,18,0,0,0,0,1,0,0,0,1,0,1,1,1,0,PTP4A1,4,1
ENSG00000112312,+,10548,10548,0.6367083807356845,0.5422828972317026,29,21,1,1,3,1,1,1,1,0,0,1,1,2,1,1,GMNN,7,6
ENSG00000112592,+,14638,14638,0.6121054788905588,0.5940019128296216,33,46,3,0,0,2,1,1,2,0,1,0,4,2,0,2,TBP,8,7
ENSG00000113141,+,7558,7558,0.5445885154802858,0.5453823762900238,18,13,6,0,0,0,1,1,1,0,0,0,1,2,0,1,IK,3,4
ENSG00000113593,+,7342,7342,0.6314355761372923,0.6152274584581858,26,22,2,1,1,1,0,0,0,0,0,0,0,2,0,0,PPWD1,1,3
ENSG00000113845,+,17257,17257,0.6224140928318943,0.5958161905313786,49,47,1,1,1,1,1,3,1,2,1,1,3,3,2,2,TIMMDC1,9,12
ENSG00000115286,+,1368,1368,0.35599415204678364,0.4444444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NDUFS7,0,1
ENSG00000115827,+,38299,38299,0.6339068905193347,0.5932530875479778,132,93,3,5,2,2,6,1,5,0,1,3,15,9,5,3,DCAF17,34,18
ENSG00000116161,+,9443,9443,0.6164354548342688,0.5774647887323944,31,9,1,1,0,0,0,1,0,0,0,0,2,0,1,0,CACYBP,3,1
ENSG00000116663,+,4303,4303,0.44945386939344645,0.46246804554961657,1,6,0,4,0,0,0,0,0,0,0,0,1,1,0,2,FBXO6,1,3
ENSG00000116747,+,8258,8258,0.6060789537418261,0.6397432792443691,27,24,0,0,0,0,0,0,0,0,0,0,0,3,1,0,RO60,1,3
ENSG00000116761,+,15739,15739,0.6093144418323909,0.5952093525636952,48,50,9,3,1,0,0,1,0,0,2,0,1,5,1,1,CTH,5,7
ENSG00000116906,+,8601,8601,0.5679572142774096,0.625973723985583,13,20,0,0,1,0,0,1,1,1,0,0,2,1,0,0,GNPAT,4,3
ENSG00000116918,+,24510,24510,0.6250917992656059,0.6052223582211342,81,72,1,4,0,3,2,1,2,0,2,1,5,4,6,1,TSNAX,17,10
ENSG00000117399,+,5071,5071,0.4060343127588247,0.47308223230132124,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,CDC20,1,1
ENSG00000117411,+,2466,2466,0.4448499594484996,0.37793998377939986,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,B4GALT2,0,3
ENSG00000117560,+,9671,9671,0.5873229242063902,0.6108985627132665,32,25,1,1,2,1,2,0,2,0,0,0,2,2,0,0,FASLG,8,3
ENSG00000117691,+,568,568,0.5598591549295775,0.5211267605633803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NENF,0,1
ENSG00000118513,+,4516,4516,0.6029672276350753,0.6213463241806909,10,14,0,1,0,0,0,0,0,0,0,0,2,0,2,0,MYB,4,0
ENSG00000118707,+,1876,1876,0.5159914712153518,0.3054371002132196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TGIF2,0,0
ENSG00000120738,+,2957,2957,0.5170781197159283,0.37740953669259386,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,EGR1,2,2
ENSG00000120942,+,951,951,0.5057833859095688,0.501577287066246,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,UBIAD1,1,1
ENSG00000123737,+,5975,5975,0.6463598326359833,0.6093723849372384,13,16,0,0,0,1,1,1,0,0,0,0,1,1,1,1,EXOSC9,3,4
ENSG00000124334,+,8024,8024,0.43893320039880357,0.5011216350947159,4,11,0,1,3,2,1,2,0,0,0,0,0,4,0,0,IL9R,4,8
ENSG00000124380,+,8938,8938,0.5952114567017229,0.5646677108972925,19,11,1,1,1,1,1,0,1,1,1,0,2,1,0,0,SNRNP27,6,3
ENSG00000124574,+,3105,3105,0.45861513687600647,0.43091787439613527,2,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,ABCC10,5,3
ENSG00000125657,+,1399,1399,0.5318084345961401,0.5289492494639028,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TNFSF9,1,0
ENSG00000125910,+,2832,2832,0.4795197740112994,0.3442796610169492,4,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,S1PR4,4,0
ENSG00000128394,+,22384,22384,0.4930307362401716,0.4687276626161544,15,27,0,7,3,3,1,1,0,0,1,0,9,7,1,0,APOBEC3F,15,11
ENSG00000128604,+,219,219,0.4611872146118721,0.3744292237442922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRF5,0,0
ENSG00000128951,+,9499,9499,0.6295399515738499,0.5615327929255711,23,19,1,1,0,0,1,1,1,0,1,1,2,1,2,1,DUT,7,4
ENSG00000129103,+,683,683,0.47584187408491946,0.5534407027818448,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SUMF2,1,0
ENSG00000130150,+,4259,4259,0.5914533928152148,0.6614228692181263,3,18,0,1,0,0,0,0,0,0,0,1,1,1,1,1,MOSPD2,2,3
ENSG00000130545,+,2380,2380,0.4357142857142857,0.3945378151260504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CRB3,0,1
ENSG00000130707,+,42904,42904,0.4419867611411523,0.4520324445273168,34,41,8,4,8,5,9,2,1,0,1,1,2,9,0,0,ASS1,21,17
ENSG00000130787,+,12665,12665,0.4146861429135413,0.5155151993683379,8,24,1,9,6,0,1,0,0,1,0,0,1,4,1,0,HIP1R,9,5
ENSG00000131043,+,7329,7329,0.5194433074089234,0.5778414517669532,9,17,0,2,0,1,1,0,0,0,0,0,2,1,1,2,AAR2,4,4
ENSG00000131115,+,20673,20673,0.5894645189377449,0.603250616746481,52,56,8,7,2,0,0,0,1,2,0,1,2,4,2,0,ZNF227,7,7
ENSG00000132017,+,5603,5603,0.4074602891308228,0.44868820274852755,3,4,0,1,0,0,0,0,0,0,0,0,1,3,0,0,DCAF15,1,3
ENSG00000132341,+,2501,2501,0.5869652139144342,0.36065573770491804,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,RAN,1,0
ENSG00000132879,+,530,530,0.46037735849056605,0.38301886792452833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FBXO44,0,0
ENSG00000132963,+,8947,8947,0.6254610483961104,0.583100480608025,27,20,3,1,0,1,1,3,1,0,1,0,1,0,0,0,POMP,4,4
ENSG00000133460,+,2895,2895,0.46597582037996543,0.5105354058721935,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,SLC2A11,2,0
ENSG00000133641,+,13570,13570,0.6420044215180545,0.6184966838614591,43,30,1,0,1,3,0,0,0,2,0,1,2,2,1,1,C12orf29,4,9
ENSG00000133805,+,38016,38016,0.5082070707070707,0.5559501262626263,44,58,0,2,2,2,2,1,1,2,1,1,4,4,0,1,AMPD3,10,11
ENSG00000134058,+,26152,26152,0.5916947078617314,0.5630926888956868,51,47,3,1,1,0,5,1,1,4,1,1,11,13,1,1,CDK7,20,20
ENSG00000134245,+,19149,19149,0.5954357929918012,0.5655125594025797,42,37,1,0,1,3,0,0,0,0,0,1,8,5,1,2,WNT2B,10,11
ENSG00000135469,+,1924,1924,0.5436590436590436,0.41476091476091476,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,COQ10A,0,1
ENSG00000135778,+,744,744,0.46774193548387094,0.4637096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTPCR,0,0
ENSG00000136295,+,10477,10477,0.3805478667557507,0.3454233081989119,0,1,0,0,5,2,1,0,1,0,0,0,4,1,0,0,TTYH3,11,3
ENSG00000136463,+,5731,5731,0.5285290525213749,0.5337637410574071,7,13,5,1,0,0,0,0,0,0,0,0,4,2,0,0,TACO1,4,2
ENSG00000137124,+,7188,7188,0.4766277128547579,0.5314412910406232,5,2,0,0,1,1,1,0,0,0,1,0,0,2,1,2,ALDH1B1,4,5
ENSG00000137171,+,6183,6183,0.49991913310690606,0.4942584505903283,5,4,0,0,0,0,1,0,0,0,1,0,2,0,0,0,KLC4,4,0
ENSG00000138092,+,2165,2165,0.566743648960739,0.5635103926096998,3,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CENPO,2,0
ENSG00000138166,+,7728,7728,0.5173395445134575,0.5042701863354038,8,6,0,0,2,0,1,1,1,0,0,0,0,0,0,0,DUSP5,4,1
ENSG00000139192,+,3642,3642,0.4972542559033498,0.5247116968698518,12,3,9,0,0,0,2,0,0,1,0,0,0,1,0,0,TAPBPL,2,2
ENSG00000139718,+,12924,12924,0.4444444444444444,0.4222376973073352,19,7,0,1,2,4,1,0,1,0,0,1,2,2,0,0,SETD1B,6,7
ENSG00000140030,+,12171,12171,0.6271464957686304,0.6084956043053159,35,28,3,0,0,0,0,3,0,0,1,0,2,1,1,1,GPR65,4,5
ENSG00000140368,+,32231,32231,0.42375352921100806,0.4985883155967857,15,39,0,1,5,5,7,1,0,3,3,4,0,4,1,0,PSTPIP1,16,17
ENSG00000140464,+,42416,42416,0.5091239155035836,0.5208647680120709,67,63,2,2,9,3,0,3,0,2,4,0,7,11,4,1,PML,24,20
ENSG00000140564,+,11945,11945,0.3984093763080787,0.5032231059020511,5,13,1,0,3,4,0,1,0,1,0,0,1,5,0,1,FURIN,4,12
ENSG00000141026,+,815,815,0.4601226993865031,0.4785276073619632,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MED9,0,1
ENSG00000141034,+,5923,5923,0.5460070910011818,0.5333445888907649,10,10,2,1,0,0,1,0,0,0,0,0,4,3,0,0,GID4,5,3
ENSG00000142102,+,5420,5420,0.3776752767527675,0.3359778597785978,2,2,0,0,1,1,0,1,0,0,0,0,2,1,0,0,PGGHG,3,3
ENSG00000142186,+,9379,9379,0.42904360806056085,0.47435760742083377,8,11,0,3,2,2,1,3,0,0,0,0,5,1,0,0,SCYL1,8,6
ENSG00000142444,+,210,210,0.5619047619047619,0.2761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIMM29,0,0
ENSG00000142634,+,4609,4609,0.43914081145584727,0.4285094380559774,1,3,0,0,2,1,1,0,0,0,0,0,1,0,0,0,EFHD2,4,1
ENSG00000142945,+,17357,17357,0.5033127844673618,0.5121852854756006,19,20,6,1,1,4,1,3,2,0,0,2,8,8,4,0,KIF2C,16,17
ENSG00000143252,+,5017,5017,0.580227227426749,0.574247558301774,12,12,0,0,1,1,0,0,0,1,1,0,1,3,1,0,SDHC,4,5
ENSG00000143258,+,5004,5004,0.44884092725819347,0.47601918465227816,2,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,USP21,1,2
ENSG00000145425,+,3360,3360,0.6095238095238096,0.5083333333333333,16,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,RPS3A,0,1
ENSG00000145868,+,41957,41957,0.6342922515909145,0.6247586815072574,127,118,4,1,1,0,2,1,2,3,3,0,8,4,5,4,FBXO38,21,12
ENSG00000146476,+,18386,18386,0.5989339715000543,0.5701620798433591,54,36,2,1,1,0,0,1,0,1,0,0,4,2,0,1,ARMT1,5,5
ENSG00000148053,+,48860,48860,0.604625460499386,0.5978305362259517,118,108,7,5,2,2,0,4,4,4,3,3,4,4,6,2,NTRK2,19,19
ENSG00000148832,+,10508,10508,0.49371907118385994,0.399600304529882,13,7,1,1,0,2,1,0,0,1,1,1,4,2,0,1,PAOX,6,7
ENSG00000149476,+,7994,7994,0.4759819864898674,0.43932949712284214,2,5,0,4,0,3,0,0,0,0,0,0,3,0,0,0,TKFC,3,3
ENSG00000151611,+,5478,5478,0.6349032493610807,0.5945600584154801,14,10,0,0,0,0,0,0,0,1,1,1,1,1,1,0,MMAA,3,3
ENSG00000151729,+,9838,9838,0.57796300060988,0.5362878633868673,11,14,0,0,1,2,0,0,1,0,0,2,6,0,1,1,SLC25A4,9,5
ENSG00000152219,+,4580,4580,0.6762008733624454,0.5917030567685589,18,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,ARL14EP,1,0
ENSG00000152464,+,32203,32203,0.5738285252926746,0.5504766636648759,60,49,3,12,0,4,1,6,4,1,0,1,14,17,3,1,RPP38,22,30
ENSG00000152684,+,12965,12965,0.6148862321635171,0.6271500192826841,33,37,0,2,0,1,0,0,0,1,1,0,2,2,2,1,PELO,5,5
ENSG00000152749,+,22826,22826,0.6374748094278454,0.5888460527468676,81,47,2,0,0,2,2,2,0,2,0,1,1,8,3,2,GPR180,6,17
ENSG00000152784,+,5361,5361,0.4974818130945719,0.5547472486476404,6,12,0,0,0,0,0,0,0,1,0,0,1,1,0,1,PRDM8,1,3
ENSG00000155561,+,10079,10079,0.5987697192181765,0.6179184442901081,19,36,0,1,0,0,0,1,0,3,2,0,4,3,1,0,NUP205,7,7
ENSG00000155827,+,22971,22971,0.6257019720517174,0.6003221453136564,55,63,5,4,1,4,0,1,1,2,0,1,3,1,2,3,RNF20,7,12
ENSG00000156711,+,6177,6177,0.46980734984620365,0.460093896713615,4,5,0,0,3,1,0,0,0,0,0,0,0,2,0,0,MAPK13,3,3
ENSG00000156928,+,9504,9504,0.5821759259259259,0.5370370370370371,11,12,0,3,0,1,0,0,0,1,1,1,3,3,0,0,MALSU1,4,6
ENSG00000157326,+,9098,9098,0.5755111013409541,0.5602330182457683,17,30,1,8,1,0,0,3,0,1,1,0,2,2,1,1,DHRS4,5,7
ENSG00000158373,+,3164,3164,0.554677623261694,0.638432364096081,5,12,2,3,0,0,1,0,0,0,0,0,1,1,0,0,H2BC5,2,1
ENSG00000158793,+,9422,9422,0.5339630651666313,0.5213330503077903,15,9,0,0,3,0,0,2,2,0,0,0,1,1,0,2,NIT1,6,5
ENSG00000158828,+,865,865,0.5156069364161849,0.42890173410404625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PINK1,1,0
ENSG00000158941,+,8341,8341,0.49466490828437837,0.4890300923150701,9,11,0,3,1,0,0,2,0,1,0,1,1,0,0,0,CCAR2,2,4
ENSG00000159596,+,1551,1551,0.6099290780141844,0.5641521598968408,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,TMEM69,2,1
ENSG00000159792,+,3227,3227,0.41431670281995664,0.40842888131391386,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,PSKH1,2,4
ENSG00000160410,+,7860,7860,0.4539440203562341,0.47391857506361323,4,8,0,5,3,0,2,1,0,0,0,0,1,4,0,0,SHKBP1,6,5
ENSG00000160972,+,4733,4733,0.3234734840481724,0.3266427213184027,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,PPP1R16A,3,2
ENSG00000162623,+,14058,14058,0.565229762412861,0.5937544458671219,31,34,1,1,2,1,0,1,0,0,2,0,4,2,0,2,TYW3,8,6
ENSG00000162692,+,14859,14859,0.6291136684837473,0.6182784844202167,36,49,0,2,0,1,1,1,0,1,0,0,3,1,1,1,VCAM1,5,5
ENSG00000163002,+,34044,34044,0.6263658794501233,0.6107977910938786,98,91,3,1,2,2,2,2,2,2,2,3,8,9,1,1,NUP35,17,19
ENSG00000163376,+,9830,9830,0.6457782299084436,0.6115971515768057,33,27,0,0,0,0,0,2,0,2,0,2,0,0,2,0,KBTBD8,2,6
ENSG00000163516,+,1427,1427,0.4562018220042046,0.5234758234057463,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ANKZF1,1,1
ENSG00000163806,+,8884,8884,0.6035569563259793,0.619990995047276,27,27,1,1,1,1,0,1,1,1,0,0,3,0,1,1,SPDYA,6,4
ENSG00000163833,+,3532,3532,0.6361834654586637,0.4951868629671574,7,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,FBXO40,2,3
ENSG00000164053,+,6202,6202,0.41067397613673007,0.49016446307642697,2,4,0,0,1,1,0,0,0,0,0,1,1,2,0,0,ATRIP,2,4
ENSG00000164056,+,5464,5464,0.5049414348462665,0.638177159590044,5,20,0,2,2,0,0,0,1,2,0,1,0,0,0,0,SPRY1,3,3
ENSG00000164163,+,7465,7465,0.6439383791024782,0.6708640321500335,19,26,1,1,0,0,0,0,2,0,1,1,2,0,2,1,ABCE1,7,2
ENSG00000164182,+,40976,40976,0.6273916438891058,0.6290023428348301,119,126,16,6,1,3,0,2,4,2,2,5,6,4,2,2,NDUFAF2,15,18
ENSG00000164344,+,11911,11911,0.5702291998992528,0.6046511627906976,28,37,4,0,0,1,1,1,0,0,0,1,1,0,0,1,KLKB1,2,4
ENSG00000164576,+,3580,3580,0.5466480446927374,0.5815642458100558,2,6,0,0,1,1,0,0,0,0,0,0,0,0,1,1,SAP30L,2,2
ENSG00000164591,+,6249,6249,0.6082573211713874,0.5344855176828293,15,6,0,0,0,1,0,1,0,0,0,0,3,5,1,0,MYOZ3,4,7
ENSG00000164687,+,1839,1839,0.45296356715606306,0.49429037520391517,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,FABP5,2,0
ENSG00000164758,+,18989,18989,0.6570646163568382,0.5978724524724841,71,45,0,5,1,0,1,0,2,1,1,1,5,3,1,2,MED30,11,7
ENSG00000164889,+,6967,6967,0.41653509401464045,0.3859623941438209,3,1,0,0,3,2,0,1,0,0,0,0,0,0,0,1,SLC4A2,3,4
ENSG00000165028,+,720,720,0.6277777777777778,0.7041666666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIPSNAP3B,0,0
ENSG00000165275,+,16124,16124,0.570640039692384,0.5769039940461423,29,35,1,1,3,1,2,3,4,2,1,1,3,6,0,1,TRMT10B,13,14
ENSG00000165629,+,760,760,0.6447368421052632,0.5697368421052632,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ATP5F1C,1,0
ENSG00000165678,+,6338,6338,0.6394761754496686,0.5952982013253392,23,18,2,3,0,0,0,0,1,0,0,0,0,1,0,1,GHITM,1,2
ENSG00000166452,+,7186,7186,0.5570553854717506,0.5858613971611467,7,19,0,0,0,0,1,1,0,0,0,0,2,2,1,0,AKIP1,4,3
ENSG00000166965,+,2189,2189,0.59113750571037,0.45134764732754684,1,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,RCCD1,4,1
ENSG00000167094,+,5627,5627,0.4444641905100409,0.414430424737871,2,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,TTC16,3,2
ENSG00000167380,+,2812,2812,0.6102418207681366,0.5849928876244666,5,7,0,0,0,1,1,1,0,0,0,0,0,1,1,0,ZNF226,2,3
ENSG00000167395,+,16518,16518,0.41875529725148325,0.46730839084634945,5,20,1,9,2,2,0,3,0,0,0,0,1,6,1,1,ZNF646,4,12
ENSG00000167600,+,5144,5144,0.48872472783825816,0.4473172628304821,4,6,0,0,2,0,1,0,0,0,0,0,2,2,0,0,CYP2S1,5,2
ENSG00000167740,+,13211,13211,0.4979940958292332,0.5386420407236394,13,10,4,0,2,2,1,1,0,1,1,0,6,6,1,2,CYB5D2,11,12
ENSG00000167978,+,3558,3558,0.5109612141652614,0.42270938729623386,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SRRM2,1,1
ENSG00000168116,+,1537,1537,0.6551724137931034,0.6174365647364997,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,KIAA1586,1,0
ENSG00000168175,+,5060,5060,0.6088932806324111,0.608102766798419,11,18,1,1,1,0,1,0,1,0,0,1,1,1,0,0,MAPK1IP1L,4,2
ENSG00000169018,+,1573,1573,0.6414494596312779,0.670057215511761,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FEM1B,0,3
ENSG00000169972,+,4223,4223,0.3521193464361828,0.30144447075538716,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,PUSL1,2,3
ENSG00000170113,+,3344,3344,0.5959928229665071,0.5334928229665071,6,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,NIPA1,3,1
ENSG00000170175,+,6196,6196,0.4662685603615236,0.49047772756617175,5,7,0,0,1,0,0,0,0,0,0,0,1,2,0,0,CHRNB1,2,2
ENSG00000170291,+,2140,2140,0.5088785046728972,0.5149532710280373,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,ELP5,2,1
ENSG00000170312,+,6314,6314,0.6626544187519797,0.6588533417801711,31,25,1,0,0,1,0,0,1,1,0,0,3,0,1,1,CDK1,5,3
ENSG00000170345,+,163,163,0.50920245398773,0.39263803680981596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOS,0,0
ENSG00000170412,+,1762,1762,0.4279228149829739,0.39216799091940974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GPRC5C,1,0
ENSG00000170638,+,4151,4151,0.3175138520838352,0.3734039990363768,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,TRABD,2,0
ENSG00000170819,+,25119,25119,0.5651100760380589,0.55042000079621,52,46,2,1,2,1,1,4,2,2,0,0,5,4,3,2,BFSP2,13,13
ENSG00000170876,+,15432,15432,0.47770865733540696,0.5005832037325039,14,12,0,0,4,7,1,3,0,2,2,2,2,1,1,0,TMEM43,10,15
ENSG00000170906,+,5719,5719,0.45025354082881625,0.4735093547823046,0,2,0,1,1,0,0,1,0,0,0,1,4,2,0,0,NDUFA3,5,4
ENSG00000171109,+,16898,16898,0.6442774292815718,0.5721387146407859,56,32,7,4,1,0,2,1,0,0,2,0,3,4,2,0,MFN1,10,5
ENSG00000171307,+,9971,9971,0.5103801022966603,0.5273292548390331,14,12,0,2,3,0,1,0,0,0,0,2,3,2,0,0,ZDHHC16,7,4
ENSG00000171314,+,5129,5129,0.5580035094560343,0.49327354260089684,6,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,PGAM1,1,4
ENSG00000171453,+,27036,27036,0.5670957242195591,0.4781772451546087,60,20,7,0,2,3,2,3,2,0,1,1,13,3,1,1,POLR1C,21,11
ENSG00000171595,+,30433,30433,0.49663194558538426,0.4877599973712746,28,28,5,6,5,2,4,3,3,0,3,0,13,15,1,0,DNAI2,29,20
ENSG00000171827,+,739,739,0.6021650879566982,0.6617050067658998,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF570,0,0
ENSG00000171960,+,8189,8189,0.5675906704115277,0.5744291122237147,11,15,1,0,2,0,3,1,0,0,0,0,3,3,1,0,PPIH,9,4
ENSG00000172062,+,10646,10646,0.5924290813451062,0.5863235017847078,32,15,2,1,0,1,1,2,0,1,0,0,3,2,1,1,SMN1,5,7
