gene_id	celltype	stage	pas_id	rank	chrom	start	end	strand	n_cells	n_cells_expr	reads
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12722	1	1	97616103	97616589	-	1793	3	17.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	249416	1	6	158809902	158811360	-	1793	2	10.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12729	1	1	97644557	97645194	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12723	1	1	97617013	97617485	-	1793	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	249397	1	6	158785326	158785587	-	1793	32	112.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12724	1	1	97618415	97618937	-	1793	22	118.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12667	1	1	97418335	97418847	-	1516	16	70.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12681	1	1	97448699	97449251	-	1516	1	6.3
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	249399	1	6	158786699	158787570	-	1793	1	8.1
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	249382	1	6	158765407	158768180	-	1516	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12726	1	1	97626966	97627228	-	1793	1	5.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12669	1	1	97428862	97429161	-	1516	33	160.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	249403	1	6	158791381	158793011	-	1516	27	106.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12728	1	1	97640339	97640798	-	1793	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	249385	1	6	158770712	158772080	-	1516	1	7.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12748	1	1	97711899	97712915	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12729	1	1	97644557	97645194	-	1793	41	190.2
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	249387	1	6	158774255	158777101	-	1516	7	23.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12763	1	1	97776011	97776514	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12707	1	1	97549197	97549623	-	1516	10	61.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12764	1	1	97783468	97783998	-	397	4	21.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12708	1	1	97554986	97555538	-	1516	11	64.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	IVprimary	12575	1	1	97118217	97118752	-	84	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	249382	1	6	158765407	158768180	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12722	1	1	97616103	97616589	-	1516	20	112.9
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	249403	1	6	158791381	158793011	-	397	13	66.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12723	1	1	97617013	97617485	-	1516	90	348.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	IVprimary	12590	1	1	97177653	97178094	-	84	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12748	1	1	97711899	97712915	-	1793	3	16.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12724	1	1	97618415	97618937	-	1516	127	380.7
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	249385	1	6	158770712	158772080	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12763	1	1	97776011	97776514	-	1793	1	7.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12726	1	1	97626966	97627228	-	1516	2	14.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	249387	1	6	158774255	158777101	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12764	1	1	97783468	97783998	-	1793	48	195.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12728	1	1	97640339	97640798	-	1516	9	47.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12729	1	1	97644557	97645194	-	1516	48	208.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	IVprimary	12631	1	1	97313721	97314145	-	84	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12575	1	1	97118217	97118752	-	397	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12748	1	1	97711899	97712915	-	1516	5	28.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Met	12590	1	1	97177653	97178094	-	397	3	20.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12763	1	1	97776011	97776514	-	1516	6	43.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	Normal	12764	1	1	97783468	97783998	-	1516	4	24.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	IVprimary	12651	1	1	97384471	97384759	-	84	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	IVprimary	12638	1	1	97346100	97346845	-	84	5	20.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_TREG	StageI	12575	1	1	97118217	97118752	-	1793	8	46.7
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234965	1	6	13289253	13290416	+	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12590	1	1	97177653	97178094	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12654	1	1	97390771	97391562	-	40	4	15.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12656	1	1	97393167	97393723	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12631	1	1	97313721	97314145	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12710	1	1	97557226	97557683	-	40	32	212.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12677	1	1	97440492	97441735	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12711	1	1	97559609	97560022	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12712	1	1	97567445	97567646	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12713	1	1	97570817	97571095	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12651	1	1	97384471	97384759	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12638	1	1	97346100	97346845	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12654	1	1	97390771	97391562	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249395	1	6	158783099	158784177	-	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234965	1	6	13289253	13290416	+	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12732	1	1	97653324	97653990	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12699	1	1	97531986	97533446	-	40	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249416	1	6	158809902	158811360	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12733	1	1	97656259	97657704	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12656	1	1	97393167	97393723	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249397	1	6	158785326	158785587	-	40	7	33.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12735	1	1	97665486	97666723	-	40	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249399	1	6	158786699	158787570	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12736	1	1	97671696	97672517	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12737	1	1	97673171	97673529	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12738	1	1	97675800	97676224	-	40	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249382	1	6	158765407	158768180	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249403	1	6	158791381	158793011	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12710	1	1	97557226	97557683	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12677	1	1	97440492	97441735	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12711	1	1	97559609	97560022	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249385	1	6	158770712	158772080	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12712	1	1	97567445	97567646	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12770	1	1	97807595	97808136	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12713	1	1	97570817	97571095	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249387	1	6	158774255	158777101	-	89	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234870	1	6	12957988	12959186	+	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12732	1	1	97653324	97653990	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12562	1	1	97077836	97078379	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12699	1	1	97531986	97533446	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12733	1	1	97656259	97657704	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12735	1	1	97665486	97666723	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12736	1	1	97671696	97672517	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12737	1	1	97673171	97673529	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12738	1	1	97675800	97676224	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12602	1	1	97202005	97202302	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12606	1	1	97225581	97226111	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12770	1	1	97807595	97808136	-	89	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234870	1	6	12957988	12959186	+	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12624	1	1	97283105	97283800	-	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234951	1	6	13276261	13276770	+	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12562	1	1	97077836	97078379	-	89	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234952	1	6	13277400	13277957	+	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234954	1	6	13278509	13278881	+	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	234957	1	6	13281052	13281496	+	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12602	1	1	97202005	97202302	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12606	1	1	97225581	97226111	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12663	1	1	97406380	97406762	-	40	3	11.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12667	1	1	97418335	97418847	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12624	1	1	97283105	97283800	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12681	1	1	97448699	97449251	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12669	1	1	97428862	97429161	-	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234951	1	6	13276261	13276770	+	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249382	1	6	158765407	158768180	-	40	1	6.2
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234952	1	6	13277400	13277957	+	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249403	1	6	158791381	158793011	-	40	6	28.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12707	1	1	97549197	97549623	-	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234954	1	6	13278509	13278881	+	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12708	1	1	97554986	97555538	-	40	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249385	1	6	158770712	158772080	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12722	1	1	97616103	97616589	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12723	1	1	97617013	97617485	-	40	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	249387	1	6	158774255	158777101	-	40	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	234957	1	6	13281052	13281496	+	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12724	1	1	97618415	97618937	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12726	1	1	97626966	97627228	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12663	1	1	97406380	97406762	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12728	1	1	97640339	97640798	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12729	1	1	97644557	97645194	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12667	1	1	97418335	97418847	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12681	1	1	97448699	97449251	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12669	1	1	97428862	97429161	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12748	1	1	97711899	97712915	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12763	1	1	97776011	97776514	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12764	1	1	97783468	97783998	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12707	1	1	97549197	97549623	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12708	1	1	97554986	97555538	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249395	1	6	158783099	158784177	-	89	2	9.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12722	1	1	97616103	97616589	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249416	1	6	158809902	158811360	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12723	1	1	97617013	97617485	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249397	1	6	158785326	158785587	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12724	1	1	97618415	97618937	-	89	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	249399	1	6	158786699	158787570	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12726	1	1	97626966	97627228	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12728	1	1	97640339	97640798	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12729	1	1	97644557	97645194	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12575	1	1	97118217	97118752	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12590	1	1	97177653	97178094	-	40	1	4.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12748	1	1	97711899	97712915	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12763	1	1	97776011	97776514	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12764	1	1	97783468	97783998	-	89	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12631	1	1	97313721	97314145	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12651	1	1	97384471	97384759	-	40	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	IVprimary	12638	1	1	97346100	97346845	-	40	3	10.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_VASCULAR_ENDOTH	StageI	12575	1	1	97118217	97118752	-	89	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12766	1	1	97792345	97792757	-	115	1	4.9
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12800	1	1	97907849	97908610	-	115	10	29.3
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12767	1	1	97797542	97797834	-	115	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12654	1	1	97390771	97391562	-	182	22	86.1
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12781	1	1	97849598	97849893	-	115	2	10.3
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12768	1	1	97800255	97801101	-	115	3	16.7
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12655	1	1	97392446	97392881	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12591	1	1	97180194	97180488	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12578	1	1	97130731	97131216	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12579	1	1	97133097	97133761	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12783	1	1	97854352	97854586	-	115	4	18.9
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12670	1	1	97429534	97429824	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12672	1	1	97432354	97432942	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12659	1	1	97400568	97402062	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12571	1	1	97097421	97097688	-	115	1	4.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12596	1	1	97187222	97188304	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12617	1	1	97264168	97264734	-	123	1	8.2
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12788	1	1	97873090	97873232	-	115	1	6.8
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12632	1	1	97314551	97314906	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12710	1	1	97557226	97557683	-	182	6	28.5
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12690	1	1	97484548	97485981	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12677	1	1	97440492	97441735	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12711	1	1	97559609	97560022	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12692	1	1	97502158	97502737	-	182	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12635	1	1	97333155	97333948	-	123	3	21.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12578	1	1	97130731	97131216	-	115	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12591	1	1	97180194	97180488	-	115	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	Normal	12579	1	1	97133097	97133761	-	115	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12694	1	1	97524770	97525078	-	182	149	401.6
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	StageI	12638	1	1	97346100	97346845	-	123	0	0.0
ENSG00000188641	lung_epithelial_lineage_signatures_LECTIN_KRT5_B	IVprimary	12730	1	1	97645490	97645872	-	182	0	0.0
